userName,score,at,content
Pengguna Google,5,2025-04-21 13:10:58,bagus banget apk nya
Pengguna Google,5,2025-04-21 13:10:15,keren aman dan terpercaya AMANAH
Pengguna Google,1,2025-04-21 13:09:55,shopee memang siiiip
Pengguna Google,2,2025-04-21 13:09:44,setelah keluarnya JNT jadi lama pengiriman nya
Pengguna Google,5,2025-04-21 13:09:08,Mantap
Pengguna Google,5,2025-04-21 13:08:18,aplikasi ini semua pesenan sesuai
Pengguna Google,5,2025-04-21 13:07:31,mantap cepat tanggap
Pengguna Google,5,2025-04-21 13:06:25,"terimakasih shopee pesanan tiba tepat waktunya, pertahankan terus kepercayaan pelanggan"
Pengguna Google,5,2025-04-21 13:01:51,mntap rekomendasi
Pengguna Google,5,2025-04-21 13:01:23,pengiriman cepat dan kurirnya baik2
Pengguna Google,1,2025-04-21 12:59:58,"info min. setelah j&t tidak di aktifkan lagi di aplikasi shopee ,saya terpaksa menggunakan jasa shopee express,tapi paket sudah 2 hari di kasihkan ke kurir dan di terima di kantor shopee express,tidak ada perubahan pengiriman masih saja di kemas . tidak secepat j&t sangat kecewa merugikan saya sebagai penjual karena di batalkan otomatis oleh sistem!"
Pengguna Google,1,2025-04-21 12:59:37,"di tulisan nilai produk dapet 25coin tapi pas udh di nilai malah GK dapet apa"""
Pengguna Google,1,2025-04-21 12:58:08,Shopee kenapa harus putus Mitra dengan J&T padahal secara pengiriman lumayan cepat dibandingkan expedisi lain.. pakai spx mau jalan lebih 3 hari dari tanggal estimasi yang ditentukan tetapi paket blm juga diterima
Pengguna Google,5,2025-04-21 12:57:33,pengirimannya sangat cepat
Pengguna Google,4,2025-04-21 12:56:55,aplikasinya sangat murah tapi ada yang salah lama lama harus di update karena saya hari ini mau beli barang nya tapi pas di pencet buat pesanan tapi tidak bisa di pencet update lagi update lagi dan seterusnya
Pengguna Google,5,2025-04-21 12:56:09,bagusss aplikasi nya membantu dan tidak mengecewakan dan barang² nya murah² banget
Pengguna Google,5,2025-04-21 12:56:02,mantap
Pengguna Google,5,2025-04-21 12:54:56,sangat membantu belanja online
Pengguna Google,5,2025-04-21 12:54:07,apk bagus tapi banyak toko yang bohong
Pengguna Google,4,2025-04-21 12:53:22,"bagus buat belanja online² , cepat dan murah dan banyak diskon² nya"
Pengguna Google,5,2025-04-21 12:52:54,"sangat membantu dengan adanya aplikasi ini, belanja sangat mudah"
Pengguna Google,3,2025-04-21 12:52:07,kadang kadang mengecewakan
Pengguna Google,5,2025-04-21 12:51:43,good
Pengguna Google,5,2025-04-21 12:50:34,sangat memudahkan untuk berbelanja
Pengguna Google,5,2025-04-21 12:49:52,josss.hanya Spaylatter Belum bisa di pakai
Pengguna Google,5,2025-04-21 12:48:23,bagus
Pengguna Google,5,2025-04-21 12:47:13,ok
Pengguna Google,5,2025-04-21 12:45:57,"Bagus aplikasinya, cocok banget bagi orang mager untuk belanja di luar.😍🔥"
Pengguna Google,5,2025-04-21 12:44:27,mohon kinerjanya ditingkatkan
Pengguna Google,5,2025-04-21 12:43:33,Puas Shopping di shopee number One shop online shopee
Pengguna Google,5,2025-04-21 12:42:56,"saya suka sekali dengan aplikasi ini,,,karena kalau mau pesen sesuatu pasti gratis ongkir"
Pengguna Google,5,2025-04-21 12:42:19,shopee amanah
Pengguna Google,5,2025-04-21 12:42:15,"saya suka dengan aplikasi ini, mempermudah belanja..."
Pengguna Google,5,2025-04-21 12:42:13,"suka belanja di shoope, semua kebutuhan ada, barangnya bagus2 dan harga terjangkau, tapi sekarang pengiriman tidak seperti dulu, dulu dikirim ke alamat rumah tanpa minta share Lok, sekarang nunggu di sharelok baru di kirim, kurir di wa ga balas sama sekali, cek lacak pengiriman katanya terkendala alamat tidak lengkap,sampai lambat 2hari."
Pengguna Google,4,2025-04-21 12:41:57,"saya mau minta tolong kepada pihak shopee untuk mengaktifkan kembali jasa pengiriman ekspedisi jnt express, karena alasan kecepatan pengiriman ny, jika hanya mengandalkan spx saja, maka paket yg seharusnya 2 hari lbih cepat sampai, malah tertunda...🙏🙏🙏🙏🙏 sy mohon dengan sangat....🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏"
Pengguna Google,5,2025-04-21 12:41:51,selalu puas dan aman belanja di shopee
Pengguna Google,5,2025-04-21 12:41:17,the best service
Pengguna Google,5,2025-04-21 12:41:17,Jika bertanya selalu ditanggapi. Pengiriman cepat dan lancar
Pengguna Google,5,2025-04-21 12:40:02,terbaik
Pengguna Google,5,2025-04-21 12:37:57,sangatt keren
Pengguna Google,1,2025-04-21 12:37:33,"kebijakan fitur pelanggaran shoppee asli error parah,jelas2 ada host dibilang gak ada host,jadi beberapa kali kena banned gabisa live, aplikasi Laen gak ada aneh2 kayak shoppee,shoppee tuh doyan duit dari penjual,tapi penjual live aja dipersulit ,ajukan banding ataupun komplain ga di denger atau jawaban ga pernah sesuai"
Pengguna Google,5,2025-04-21 12:36:18,ok
Pengguna Google,5,2025-04-21 12:35:59,suka sekali karena cepat sampai dan ongkir nya murah 😘😘
Pengguna Google,5,2025-04-21 12:35:37,sangat membantu untuk kebutuan sehari²
Pengguna Google,5,2025-04-21 12:35:29,sangat aman blanja di sini
Pengguna Google,1,2025-04-21 12:33:52,Sekarang makin tidak percaya dengan shopee lebih bagus yang dulu. Pengiriman sering salah nggak ada konfirmasi . Tidak recommended lagi . cs tidak solutif.. uninstall aj
Pengguna Google,4,2025-04-21 12:32:39,mantap👍
Pengguna Google,2,2025-04-21 12:32:28,bagus
Pengguna Google,5,2025-04-21 12:32:20,Barang nya bagus dan amanah yang jual
Pengguna Google,5,2025-04-21 12:32:06,terimakasih utukmembantu
Pengguna Google,5,2025-04-21 12:28:12,sangat membantu
Pengguna Google,5,2025-04-21 12:27:07,"Saya sangat berharap Shopee kembali menggunakan Jasa kirim J&T, semenjak Jasa kirim J&T di hilangkan saya jadi susah untuk jualan di shopee."
Pengguna Google,5,2025-04-21 12:26:14,sangat baik👌
Pengguna Google,5,2025-04-21 12:25:59,"Aplikasi Belanja Online Yang Sangat Fokus Terhadap Baik Pembeli , Penjual , Anggota Dan Yang Lainnya. Tingkat Keamanan Yang Sangat Tinggi Bahkan Sama Sekali Tidak Ada Penipu Dalam Membeli Barang Ataupun Penjual."
Pengguna Google,5,2025-04-21 12:25:47,"bagus sih paling suka sama aplikasi ini ,pokok Nya top bomber one ☺️👍👍"
Pengguna Google,5,2025-04-21 12:25:42,"lebih mudah untuk berbelanja,harga bisa dibandingkan dengan yang lainnya."
Pengguna Google,1,2025-04-21 12:25:12,"selama masuk apk langsung putar ""video"" yg video nya tengil jalan terus.. rating nya tetep 1 aja.. PE A buka olshop maksa banget video nya.. youtube aja ga gitu"" amat."
Pengguna Google,5,2025-04-21 12:24:52,good job
Pengguna Google,5,2025-04-21 12:23:08,kepada pihak shopee tolong tambahin metode pembayaran qris biar bisa mempermudah transaksi
Pengguna Google,5,2025-04-21 12:23:03,sangat baik dan puas
Pengguna Google,1,2025-04-21 12:22:50,"shope express pengiriman lambat banget gak kaya jnt ,pesenan yg 1 daerah pake jasa kirim shope express masa 4hari baru sampe sedangkan pas masih pake jnt 1 hari sampe lambatnya 2hari ,jabar-jateng pke sope express tembus 1minggu pdahal bukan hari cuti bersama msh hri normal, mungkin takut kalah saing sm jnt jdi di depak jasa krim jnt wkwkwk"
Pengguna Google,5,2025-04-21 12:21:09,sangat membantu
Pengguna Google,3,2025-04-21 12:21:03,"aplikasinya bagus, dan saran saya kurir spx nya minimal informasikan pesanan si pembeli agar pembeli tau status pesanannya yang lebih jelas"
Pengguna Google,5,2025-04-21 12:20:34,apk yg sangat membantu🙏
Pengguna Google,3,2025-04-21 12:19:21,kesel bgt sm shopee akun ku suka ilang tiba2
Pengguna Google,5,2025-04-21 12:18:50,Dunia Shoope Q ☺️👏🏻👏🏻👏🏻
Pengguna Google,5,2025-04-21 12:18:13,"bahan bagus tebal dan kurirnya ramah, tokonya sangat bagus memuaskan"
Pengguna Google,5,2025-04-21 12:18:07,Belanja lebih puas aman dan sesuai
Pengguna Google,5,2025-04-21 12:17:29,Shopee kenapa sih kok selalu dalam perbaikan terus
Pengguna Google,5,2025-04-21 12:16:54,top
Pengguna Google,5,2025-04-21 12:16:48,aman dan terpercaya
Pengguna Google,4,2025-04-21 12:16:40,sebetulnya mau kasih full bintang semua bagus d aplikasi ini tp kurang puas akan jasa kirimnya kenapa harus d ganti spx knpa ndk jnt sj paketku banyak yg d kensel
Pengguna Google,5,2025-04-21 12:14:49,amazing!!!
Pengguna Google,1,2025-04-21 12:13:30,apknya nge bug
Pengguna Google,5,2025-04-21 12:12:43,boleh lah
Pengguna Google,5,2025-04-21 12:11:28,mantab
Pengguna Google,5,2025-04-21 12:11:11,kualitas barang terbaik 👍
Pengguna Google,5,2025-04-21 12:11:00,sangat bermanfaat buat banyak keperluan .... pertahankan kualitas barang yg di jual
Pengguna Google,5,2025-04-21 12:09:59,Shopee emang top dengan sejuta koin
Pengguna Google,5,2025-04-21 12:09:48,"baru pernama menggunakan aplikasi shopee, mengatasi masalah sangat membatu banget"
Pengguna Google,5,2025-04-21 12:09:46,gatau suka aja
Pengguna Google,5,2025-04-21 12:09:07,banya item bagus dan murah
Pengguna Google,5,2025-04-21 12:08:19,Yah lumayan sih meski pun harga beda tipis dari harga pasaran tapi bisa lah mengimit biyaya tanpa harus keluar rumah
Pengguna Google,5,2025-04-21 12:07:46,the best lah
Pengguna Google,5,2025-04-21 12:07:28,"terimakasih atas bantuannya untuk, mendapatkan produk yg sangat saya harapkan, sukses selalu"
Pengguna Google,1,2025-04-21 12:07:09,aplikasi ampas kek gini gambar tidak sesuai dengan produk dan kualitas sorry gw seumur hidup ga bakalan instal shopee aplikasi ter ampas tahun ini
Pengguna Google,5,2025-04-21 12:06:55,Shopee makin jaya
Pengguna Google,4,2025-04-21 12:06:54,"GG iklan terbarunya durasi nya pendek kalo pas liat iklan jadi cepet,GG mah kata gua ku kasih bintang 4 soalnya belum pernah nyoba hehe"
Pengguna Google,5,2025-04-21 12:06:23,sangat membantu
Pengguna Google,5,2025-04-21 12:04:48,"sangat membantu sekali,di saat sedang sibuk2nya...mantab"
Pengguna Google,4,2025-04-21 12:04:08,"sejauh ini masih bertahan dg shoope karena masih berharap pelayanan yg lebih baik, terutama tentang pengiriman yg selalu lebih lambat dibanding aplikasi sebelah, pesan tgl 19, dikirim tgl 21, estimasi tiba tgl 28/29, fix menunggu 10 hari, itu belum lagi kemungkinan kendala pengiriman nantinya,"
Pengguna Google,5,2025-04-21 12:02:51,sangat bagus
Pengguna Google,5,2025-04-21 12:02:10,mantap
Pengguna Google,5,2025-04-21 12:00:36,AWESOME
Pengguna Google,5,2025-04-21 12:00:17,"shopee mah top markotop banyak diskonnya mudah""an selalu ada promo"" dan selalu banyak diskon terus"
Pengguna Google,5,2025-04-21 11:59:08,good
Pengguna Google,5,2025-04-21 11:57:56,shope barang nya bagus bagus dan harga nya juga terjangkau
Pengguna Google,1,2025-04-21 11:57:18,"sekarang Shopee parah gara2 jasa pengiriman spx, jadi banyak pelanggan ngeluh tidak tepat waktu.. tidak sesuai estimasi. sampe sekarang barang saya belum dateng juga, malah udah bayar lagi. 😭😭😭"
Pengguna Google,5,2025-04-21 11:57:06,bagus sekali 100%
Pengguna Google,5,2025-04-21 11:56:23,baik
Pengguna Google,5,2025-04-21 11:55:24,belanja shopee mudah cepat
Pengguna Google,5,2025-04-21 11:55:04,cepat dan memuaskan
Pengguna Google,1,2025-04-21 11:54:33,hati 2 banyak penipuan senter gak tanggung jawab
Pengguna Google,5,2025-04-21 11:54:11,Brg sesuai pesanan..ukurannya pas
Pengguna Google,5,2025-04-21 11:53:33,mantappp
Pengguna Google,5,2025-04-21 11:53:18,mantap sihh shopee
Pengguna Google,1,2025-04-21 11:52:14,Minggu kemaren saya TF ke teman saya tpi salah nomer uangnya sudah di TF apakah bisa kembali lagi pak?mohon bantuannya ke pihak shopee gimna solusinya?
Pengguna Google,5,2025-04-21 11:51:17,selamat buat shopee semakin ber kembang
Pengguna Google,5,2025-04-21 11:51:10,bagus
Pengguna Google,5,2025-04-21 11:51:06,"sejauh ini aplikasi yg masih aku favoritkan, amanah dan recommend 🥰"
Pengguna Google,5,2025-04-21 11:50:33,bgus
Pengguna Google,3,2025-04-21 11:50:08,"agak kecewa sama sistem cod cek dulu pdahal saya beli barang trs melakukan cod cek dulu , trs GK sesuai akun saya malah kena Suspen gbsa pesen brng krna ad pengiriman yg gagal, ya pengiriman gagal krna GK sesuai lh, tolong perbaiki sistemnya"
Pengguna Google,1,2025-04-21 11:49:28,aplikasi tidak layak ribet mau login aja ribet.
Pengguna Google,5,2025-04-21 11:47:53,shopee ini keren aku setiap hari beli barang di shopee dan setiap kali dapat gratis ongkir TERIMA KASIH SHOPEE
Pengguna Google,4,2025-04-21 11:46:40,Aneh.. sinyal bagus. Di klik aja susah ampun heran saya. Pdhl upgrade terus
Pengguna Google,5,2025-04-21 11:46:34,ngeri ngerong
Pengguna Google,5,2025-04-21 11:46:20,dulu sering pakai jasa pengiriman J&T sekarang sudah tidak ad gkpp pakai spx expres tolong tingkatkan pengiriman supaya lebih cepat jangan telat Mulu
Pengguna Google,1,2025-04-21 11:46:03,soppy kurang tegas sama para kurir yang pemalas
Pengguna Google,5,2025-04-21 11:45:51,terjamin aman
Pengguna Google,5,2025-04-21 11:43:50,josss
Pengguna Google,5,2025-04-21 11:42:55,sangat membantu
Pengguna Google,5,2025-04-21 11:42:49,keren
Pengguna Google,1,2025-04-21 11:42:33,"spaylaternya, sudah di bayarkan tapi tidak terupdate datanya.. sampe jatuh tempo.. sudah telpon ke cs.. dan buat pengaduan cuma di suruh tunggu tunggu saja.. sangat merugikan.. saya terus di telpon dan di tagih terus2an"
Pengguna Google,2,2025-04-21 11:42:26,banyak penipuan
Pengguna Google,1,2025-04-21 11:42:04,ribettt bangett sekarangg shopeeeee!!!!
Pengguna Google,5,2025-04-21 11:41:55,pokoknya nyaman deh belanja di Shopee thanks Shopee
Pengguna Google,3,2025-04-21 11:41:41,Pesanan sampai sesuai estimasi
Pengguna Google,4,2025-04-21 11:41:32,"Lemottt parah, tolong di perbaiki sungguh membuat tidak nyaman."
Pengguna Google,5,2025-04-21 11:40:17,yg harus di tambah kan akad jual beli nya
Pengguna Google,5,2025-04-21 11:39:32,ok deh
Pengguna Google,5,2025-04-21 11:36:48,keren dengan affiliate nya .belanja atau jualan lebih mudah
Pengguna Google,5,2025-04-21 11:36:47,keren
Pengguna Google,5,2025-04-21 11:36:33,selalu puas belanja di shopee
Pengguna Google,5,2025-04-21 11:36:14,Okeh ni splikasi
Pengguna Google,5,2025-04-21 11:35:15,sopy pelayanan amanah sekali
Pengguna Google,1,2025-04-21 11:34:47,mlhan gk bisa cod ..pdahl yg slah penjual Nya...
Pengguna Google,5,2025-04-21 11:33:31,memuaskan
Pengguna Google,5,2025-04-21 11:33:17,semoga bermanpa'at untuk semua orang lebih gampang dan amanah
Pengguna Google,5,2025-04-21 11:33:11,brg selalu bagus...terima kasih shopee..jaga trs ya kwalitas nya
Pengguna Google,5,2025-04-21 11:32:30,mantap bgt
Pengguna Google,5,2025-04-21 11:30:54,tolong dikembangkan buat top up-nya pemula tidak tahu
Pengguna Google,5,2025-04-21 11:30:29,selalu puas berbelanja di Shopee
Pengguna Google,1,2025-04-21 11:30:27,BELANJA JUTAAN TAU TAU AKUN GABISA BUAT CHECK OUT! PARAH!!!!
Pengguna Google,5,2025-04-21 11:29:25,seru bgt shoope🥰
Pengguna Google,1,2025-04-21 11:26:44,tolong perbaiki shopee nya knp tiba tiba ga bisa cek ouat cuma muncul mo2
Pengguna Google,5,2025-04-21 11:26:05,cepet aman nyaman deh
Pengguna Google,5,2025-04-21 11:25:53,"istimewa luar biasa pokoknya,sangat membantu"
Pengguna Google,5,2025-04-21 11:25:49,amanah
Pengguna Google,5,2025-04-21 11:25:38,senang berbelanja di shopee
Pengguna Google,3,2025-04-21 11:25:18,"Jumlah klaim koin makin update makin diskon 50%.. biasanya 1 hari jatah 20x klaim, skrg cuma 10x/hari.. ampun dah!! makin update makin gak ngotak"
Pengguna Google,5,2025-04-21 11:24:49,cukup membantu
Pengguna Google,5,2025-04-21 11:24:40,Shopee barang dan kwalitas nya sangat bagus dan barang di terima sesuai pesanan. Terima kasih
Pengguna Google,1,2025-04-21 11:24:22,aplikasi udah bagus tapi sayang pengiriman sekarang sangat lambat karna jnt express sudah tidak ada ...apakah pengiriman spx bisa di percepat karna pengiriman begitu lambat
Pengguna Google,5,2025-04-21 11:24:11,mantaps tapi sayang spaylater nggk bisa..
Pengguna Google,5,2025-04-21 11:24:11,shopee yg terbaik 👍
Pengguna Google,5,2025-04-21 11:22:32,"banyak gratis ongkirnya ,pengiriman cepat"
Pengguna Google,5,2025-04-21 11:21:59,senang berbelanja dgn shopee
Pengguna Google,5,2025-04-21 11:21:48,mantap
Pengguna Google,5,2025-04-21 11:21:17,Oke
Pengguna Google,5,2025-04-21 11:21:13,oke
Pengguna Google,5,2025-04-21 11:20:25,ok
Pengguna Google,5,2025-04-21 11:18:52,luar biasa banyak bonus nya
Pengguna Google,3,2025-04-21 11:16:35,"untuk chat ke agen sekarang jadi susah.. dan banyak kurir dari Spx yg membuat alasan sepihak, jadi pengiriman tertunda"
Pengguna Google,5,2025-04-21 11:15:25,Bagus the Best
Pengguna Google,5,2025-04-21 11:14:12,belanja d shopee sangat aman & cepat...kurirnya ramah²
Pengguna Google,5,2025-04-21 11:13:47,ʙᴀɢᴜs👍😎
Pengguna Google,5,2025-04-21 11:13:37,bguss bgtt
Pengguna Google,5,2025-04-21 11:12:25,mantap
Pengguna Google,5,2025-04-21 11:11:53,sangat bagus
Pengguna Google,5,2025-04-21 11:11:12,Belanja di shofee sangat mengutungkan
Pengguna Google,5,2025-04-21 11:10:41,baik
Pengguna Google,5,2025-04-21 11:10:41,keren banget
Pengguna Google,5,2025-04-21 11:09:27,sangat membantu
Pengguna Google,5,2025-04-21 11:08:51,semua sudah tercantum
Pengguna Google,5,2025-04-21 11:08:27,bagus sekali
Pengguna Google,5,2025-04-21 11:08:20,aplikasi belanja no satuu
Pengguna Google,1,2025-04-21 11:07:32,lumayan halus sesuai harga kualitas
Pengguna Google,5,2025-04-21 11:06:15,mantap
Pengguna Google,4,2025-04-21 11:06:05,TOLONG DI FITUR VIDEO pas ditonton jangan ngelag & ngefreeze di video sesudah atau sebelumnya ‼️selain itu bagus bagus aja fiturnya
Pengguna Google,5,2025-04-21 11:04:16,sangat baik
Pengguna Google,5,2025-04-21 11:03:02,tepat waktu
Pengguna Google,5,2025-04-21 11:02:31,aktifin paylater susah amat kaya mau masuk surga aja
Pengguna Google,5,2025-04-21 11:02:00,"Puas menggunakan aplikasi ini, sampai sekarang masih aktif belanja online dari Shopee"
Pengguna Google,5,2025-04-21 11:01:16,selalu nyaman
Pengguna Google,1,2025-04-21 11:01:13,Mohon tombol pesanan diterima/selesai di tinjau kembali. karena itu cukup mengganggu ketika tanpa sengaja di pencet dan juga berikan kami pilihan untuk memilih/konfirmasi ketika tanpa sengaja memencet pesanan diterima. apakah ini memang sengaja dari shopee atau apa tujuannya.
Pengguna Google,1,2025-04-21 11:00:56,"SUDAAH LANGGANAN SHOPEE VIP lama ,MALAH GRATIS ONGKIR (0)NOL RUPIAHnya DI POTONG CUMA DPT 10X. KALO MAU POTONG YA JANGAN BANYAK2 ,KASIH LAAHH 60X (GRATIS ONGKIR 0 RUPIAHnyaa). Semoga Ada Pertimbangan karena semua TerGantung Ongkir 0 rupiahmu"
Pengguna Google,5,2025-04-21 11:00:55,sangat bagus
Pengguna Google,5,2025-04-21 11:00:49,"baguss banget selalu dapat potongan harga, gratis ongkir, tapi kenapa pas mau ganti username gak bisa yaa, tapi udah bagus kok yg penting gratis ongkir an nya😁"
Pengguna Google,4,2025-04-21 11:00:35,harga lebih murah disini ketimbang tokopedia
Pengguna Google,5,2025-04-21 10:59:00,cukup puas
Pengguna Google,2,2025-04-21 10:58:32,mengecewakan
Pengguna Google,5,2025-04-21 10:57:20,sangat bagus sekali
Pengguna Google,5,2025-04-21 10:55:57,sangat membantu
